state,timestamp,keystroke_count,keystroke_rate,typing_speed_wpm,keystroke_variance,keystroke_burst_ratio,avg_inter_keystroke_time,keystroke_rhythm_std,mouse_movement_count,mouse_distance,mouse_velocity,mouse_velocity_std,mouse_acceleration,mouse_direction_changes,mouse_idle_ratio,click_count,click_rate,click_clustering,avg_click_interval,click_pattern_regularity,scroll_count,scroll_rate,scroll_intensity,scroll_direction_changes,app_switch_count,app_switch_rate,unique_apps_count,app_focus_stability,user_id,session_id
focused_work,2026-01-11T16:10:33.835233,135.982,1.538,33.983,0.003,0.38,0.042,0.01,270.595,6823.863,57.083,0.43,19.079,20.948,0.055,2.296,0.025,0.31,5.085,0.504,7.931,0.059,0.887,3.697,0.493,0.0,0.939,0.379,7,u7_s36
focused_work,2026-01-11T16:10:33.835233,131.938,1.779,2.413,0.013,0.416,0.042,0.002,344.679,6967.185,50.938,12.504,11.43,33.695,0.143,3.757,0.104,0.13,5.752,0.59,12.256,0.038,1.205,4.55,0.0,0.0,0.564,0.446,7,u7_s36
research_reading,2026-01-11T16:10:33.835233,24.212,0.187,0.0,0.073,0.258,0.109,0.096,635.419,9471.685,0.269,8.49,12.651,14.527,0.137,9.649,0.079,0.342,10.953,0.421,32.16,0.461,3.24,4.005,1.757,0.422,1.476,0.71,7,u7_s36
focused_work,2026-01-11T16:10:33.835233,229.632,1.522,17.081,0.0,0.241,0.046,0.052,389.937,5760.566,8.156,6.363,21.476,1.427,0.052,19.107,0.062,0.122,7.764,0.462,13.872,0.041,0.0,1.468,0.0,0.597,0.609,0.467,7,u7_s36
task_execution,2026-01-11T16:10:33.836233,152.094,0.727,34.019,0.045,0.192,0.118,0.018,982.744,1264.29,2.81,12.714,55.992,12.688,0.24,26.416,0.094,0.942,7.363,0.452,12.706,0.105,1.877,0.785,1.667,1.585,2.163,0.524,7,u7_s36
focused_work,2026-01-11T16:10:33.836233,36.116,1.522,28.268,0.01,0.29,0.068,0.013,381.392,4319.538,10.076,10.284,23.117,18.862,0.0,7.044,0.075,0.648,5.146,0.454,17.916,0.051,1.237,1.502,0.0,0.224,0.935,0.454,7,u7_s36
task_execution,2026-01-11T16:10:33.836233,105.393,0.756,26.388,0.015,0.24,0.133,0.048,794.353,5352.073,80.235,0.204,38.582,9.577,0.284,6.46,0.147,0.24,7.029,0.562,8.079,0.127,0.355,1.991,3.851,2.511,2.958,0.501,7,u7_s36
meeting_communication,2026-01-11T16:10:33.836233,24.69,0.0,5.699,0.059,0.062,0.409,0.155,294.744,2539.905,11.611,3.046,9.943,9.397,0.681,10.854,0.0,0.0,20.361,0.79,6.736,0.072,1.237,0.0,0.0,0.099,0.874,0.753,7,u7_s36
meeting_communication,2026-01-11T16:10:33.836233,1.277,0.072,5.313,0.061,0.0,0.533,0.266,107.52,3286.461,0.0,7.791,11.303,2.433,0.453,2.69,0.033,0.049,14.525,0.53,17.057,0.036,0.99,2.558,0.704,0.181,0.795,0.83,7,u7_s36
unproductive,2026-01-11T16:10:33.836233,61.812,0.0,1.526,0.118,0.097,0.36,0.148,452.821,8378.473,249.542,73.349,32.806,40.738,0.318,9.583,0.031,0.0,8.61,0.266,37.522,0.117,2.078,6.865,4.538,0.701,2.597,0.079,7,u7_s36
focused_work,2026-01-11T16:10:33.837233,139.643,1.297,31.189,0.006,0.39,0.029,0.0,306.13,4825.035,1.723,8.695,18.373,20.974,0.059,7.702,0.038,0.331,6.705,0.413,15.391,0.003,0.899,2.262,1.285,0.376,1.516,0.506,7,u7_s36
task_execution,2026-01-11T16:10:33.837233,98.237,0.962,23.025,0.006,0.102,0.139,0.051,802.94,1316.728,27.813,21.05,40.114,26.409,0.114,23.171,0.002,0.529,7.693,0.625,17.685,0.121,1.263,0.0,1.647,0.949,1.922,0.425,7,u7_s36
task_execution,2026-01-11T16:10:33.837233,0.0,0.571,24.582,0.047,0.402,0.105,0.131,805.135,103.047,0.0,19.851,41.139,40.716,0.091,27.238,0.095,0.864,8.544,0.628,11.719,0.097,1.203,0.0,1.798,2.199,3.258,0.717,7,u7_s36
research_reading,2026-01-11T16:10:33.837233,10.232,0.042,0.496,0.055,0.195,0.129,0.052,531.447,3937.229,81.249,18.956,0.0,13.581,0.371,3.424,0.072,0.573,11.11,0.371,23.987,0.412,3.27,2.198,2.719,0.408,0.0,0.661,7,u7_s36
task_execution,2026-01-11T16:10:33.837233,73.522,0.298,27.418,0.04,0.37,0.136,0.031,726.543,6975.976,12.254,4.397,38.037,50.677,0.182,21.468,0.152,0.708,7.094,0.282,15.757,0.092,3.071,5.052,3.708,0.637,1.366,0.269,7,u7_s37
task_execution,2026-01-11T16:10:33.838233,80.809,0.694,28.452,0.005,0.2,0.123,0.14,829.668,2883.75,138.473,16.109,38.699,36.136,0.239,24.552,0.17,1.2,4.749,0.56,12.114,0.103,1.898,4.429,0.0,1.477,2.235,0.522,7,u7_s37
research_reading,2026-01-11T16:10:33.838233,14.275,0.03,0.0,0.035,0.04,0.067,0.004,536.961,7971.75,62.88,4.023,0.0,49.514,0.411,3.402,0.026,0.481,9.595,0.229,15.125,0.247,2.251,8.356,0.828,0.457,0.568,0.552,7,u7_s37
research_reading,2026-01-11T16:10:33.838233,19.681,0.25,0.671,0.07,0.0,0.0,0.095,499.663,6592.995,77.663,48.0,9.371,36.617,0.338,0.2,0.05,0.281,9.466,0.237,26.699,0.265,2.207,6.785,0.506,0.577,2.158,0.565,7,u7_s37
task_execution,2026-01-11T16:10:33.838233,190.157,0.827,35.259,0.036,0.353,0.127,0.138,582.168,4517.167,33.928,28.258,57.596,11.832,0.166,11.623,0.145,1.098,1.802,0.394,19.628,0.113,1.307,0.0,3.792,2.082,1.661,0.432,7,u7_s37
research_reading,2026-01-11T16:10:33.838233,10.058,0.002,2.076,0.023,0.009,0.276,0.188,573.226,6147.453,21.046,31.945,11.569,40.51,0.317,15.089,0.064,0.262,21.225,0.485,45.0,0.206,4.321,0.0,1.851,0.423,0.0,0.71,7,u7_s37
research_reading,2026-01-11T16:10:33.838233,39.633,0.214,6.947,0.055,0.032,0.198,0.089,670.16,8653.015,53.496,28.585,8.358,10.248,0.356,6.571,0.065,0.132,10.086,0.486,44.533,0.277,2.944,0.0,1.05,0.134,0.34,0.576,7,u7_s37
focused_work,2026-01-11T16:10:33.839234,113.369,1.521,28.498,0.0,0.299,0.073,0.024,546.088,2218.881,0.0,13.182,14.691,28.559,0.051,22.262,0.0,0.168,8.252,0.562,7.484,0.002,0.481,3.921,0.199,0.0,1.054,0.329,7,u7_s37
task_execution,2026-01-11T16:10:33.839234,80.718,0.256,29.221,0.022,0.322,0.118,0.033,556.147,8121.572,70.635,33.442,22.66,22.64,0.359,14.829,0.14,0.96,5.195,0.558,29.078,0.071,1.418,5.561,2.865,0.933,1.657,0.466,7,u7_s37
task_execution,2026-01-11T16:10:33.839234,82.854,0.619,22.893,0.031,0.471,0.099,0.072,765.196,1925.248,144.922,29.597,37.949,52.456,0.216,14.526,0.119,0.784,6.725,0.556,20.694,0.051,0.437,10.846,2.747,0.0,3.041,0.562,7,u7_s37
focused_work,2026-01-11T16:10:33.839234,208.476,1.938,20.945,0.014,0.26,0.049,0.0,151.758,3788.397,57.432,11.595,15.658,7.028,0.0,18.143,0.137,0.422,2.783,0.701,8.246,0.064,0.794,3.962,0.0,0.0,0.814,0.319,7,u7_s37
research_reading,2026-01-11T16:10:33.839234,39.174,0.18,4.687,0.03,0.055,0.232,0.103,608.2,6182.542,11.023,20.319,17.177,48.008,0.356,6.413,0.052,0.515,17.192,0.552,27.632,0.364,3.834,10.1,2.306,0.137,0.0,0.569,7,u7_s37
research_reading,2026-01-11T16:10:33.840234,48.399,0.049,3.23,0.04,0.119,0.195,0.138,615.997,8225.841,41.353,41.771,20.937,32.808,0.02,12.724,0.043,0.241,11.218,0.447,44.814,0.343,4.629,6.001,2.718,0.685,1.46,0.68,7,u7_s37
task_execution,2026-01-11T16:10:33.840234,159.844,0.714,21.662,0.056,0.079,0.148,0.199,878.531,7006.696,49.573,23.085,41.014,29.553,0.108,33.566,0.095,0.343,9.328,0.613,19.1,0.052,1.934,2.708,0.0,0.772,2.313,0.375,7,u7_s37
task_execution,2026-01-11T16:10:33.840234,103.902,0.669,28.847,0.011,0.295,0.178,0.063,862.66,9381.476,75.649,7.852,50.019,35.112,0.0,40.499,0.12,0.507,2.568,0.549,15.19,0.079,0.774,1.2,6.521,1.504,2.545,0.64,7,u7_s37
focused_work,2026-01-11T16:10:33.840234,157.682,1.698,18.535,0.02,0.353,0.048,0.001,442.862,4547.558,67.956,12.819,17.015,28.562,0.134,9.041,0.043,0.629,4.024,0.506,6.646,0.047,0.162,4.968,1.767,0.105,0.366,0.389,7,u7_s37
task_execution,2026-01-11T16:10:33.840234,139.367,0.953,24.32,0.051,0.154,0.141,0.071,1060.333,0.0,75.729,27.46,22.416,17.837,0.0,30.735,0.093,0.578,8.281,0.542,0.0,0.092,0.427,0.751,0.561,1.313,1.561,0.419,7,u7_s37
task_execution,2026-01-11T16:10:33.841234,137.927,0.714,36.6,0.0,0.049,0.164,0.044,693.664,1171.13,34.235,24.046,56.489,24.765,0.119,3.637,0.021,0.495,6.565,0.546,10.597,0.129,1.776,6.327,3.652,1.652,1.909,0.509,7,u7_s37
unproductive,2026-01-11T16:10:33.841234,0.0,0.12,9.696,0.169,0.125,0.0,0.183,531.428,6181.734,122.624,60.344,63.97,22.56,0.152,24.229,0.05,0.0,2.22,0.102,21.548,0.178,0.131,4.777,8.498,2.477,4.312,0.246,7,u7_s37
unproductive,2026-01-11T16:10:33.841234,30.68,0.235,0.0,0.034,0.08,0.493,0.004,707.034,19866.06,113.835,64.085,85.69,38.224,0.288,11.218,0.105,0.069,2.304,0.171,12.416,0.183,0.527,5.917,8.214,1.317,4.714,0.097,7,u7_s37
task_execution,2026-01-11T16:10:33.841234,102.996,0.679,20.75,0.0,0.181,0.08,0.061,725.512,5350.248,99.213,6.237,46.862,30.851,0.123,24.871,0.183,0.218,5.598,0.596,14.817,0.059,2.655,5.108,2.624,1.269,0.287,0.501,7,u7_s38
task_execution,2026-01-11T16:10:33.841234,109.231,0.509,36.993,0.042,0.023,0.115,0.087,711.847,5634.902,0.0,28.997,39.472,29.513,0.069,51.912,0.048,0.475,2.414,0.442,2.617,0.061,0.674,6.16,3.633,1.618,0.734,0.349,7,u7_s38
task_execution,2026-01-11T16:10:33.841234,99.433,0.687,26.617,0.029,0.016,0.082,0.082,964.943,4179.335,68.832,23.547,30.727,33.505,0.216,25.158,0.05,0.4,8.226,0.499,19.146,0.084,1.521,6.007,3.536,0.0,3.062,0.502,7,u7_s38
task_execution,2026-01-11T16:10:33.842234,155.556,0.412,33.497,0.015,0.096,0.164,0.077,795.349,4245.102,114.627,18.067,6.015,12.729,0.143,23.936,0.098,0.566,7.76,0.66,14.57,0.125,0.0,8.919,6.032,1.17,2.891,0.42,7,u7_s38
task_execution,2026-01-11T16:10:33.842234,102.437,0.646,19.748,0.036,0.217,0.137,0.048,852.975,5243.857,86.57,18.871,27.557,33.762,0.004,24.982,0.108,0.918,6.333,0.697,14.895,0.091,1.095,1.146,2.834,0.0,1.634,0.566,7,u7_s38
task_execution,2026-01-11T16:10:33.842234,137.142,0.525,23.418,0.049,0.21,0.123,0.022,870.261,0.0,102.729,14.533,12.193,22.543,0.167,38.199,0.23,0.604,6.333,0.387,8.707,0.083,1.648,4.493,6.548,1.906,1.158,0.377,7,u7_s38
focused_work,2026-01-11T16:10:33.842234,197.142,1.225,2.649,0.012,0.28,0.064,0.0,260.304,1007.858,31.995,2.694,8.251,16.066,0.0,9.364,0.119,0.0,11.883,0.692,16.77,0.002,1.519,3.333,0.504,0.0,0.0,0.612,7,u7_s38
focused_work,2026-01-11T16:10:33.842234,106.917,1.484,20.173,0.011,0.496,0.059,0.0,312.66,6464.622,5.977,1.998,23.015,4.71,0.046,9.959,0.051,0.293,9.789,0.548,20.274,0.043,0.547,0.99,0.0,0.115,1.315,0.464,7,u7_s38
task_execution,2026-01-11T16:10:33.843234,90.754,0.755,25.165,0.026,0.304,0.135,0.047,709.856,10474.786,112.632,18.275,33.0,45.896,0.0,37.016,0.175,0.82,2.931,0.69,21.53,0.05,2.435,1.827,1.319,2.174,3.708,0.424,7,u7_s38
research_reading,2026-01-11T16:10:33.843234,24.461,0.148,3.068,0.048,0.054,0.385,0.092,655.031,10054.589,33.57,7.667,11.028,7.691,0.211,6.124,0.069,0.449,7.818,0.44,38.212,0.243,2.029,6.306,0.154,0.269,0.0,0.64,7,u7_s38
task_execution,2026-01-11T16:10:33.843234,149.542,0.426,25.945,0.0,0.151,0.098,0.008,729.219,8751.331,22.258,21.147,26.416,29.713,0.086,21.015,0.097,0.752,8.887,0.348,0.0,0.126,1.442,1.888,4.56,1.316,2.913,0.577,7,u7_s38
task_execution,2026-01-11T16:10:33.843234,80.246,0.998,30.194,0.025,0.169,0.086,0.04,1041.551,5780.546,62.128,21.905,39.224,25.637,0.0,29.481,0.062,0.347,6.15,0.382,10.954,0.044,1.509,2.11,1.365,1.534,2.41,0.63,7,u7_s38
focused_work,2026-01-11T16:10:33.843234,152.173,1.587,6.427,0.029,0.389,0.067,0.061,375.073,2037.899,63.357,8.3,23.154,29.346,0.199,7.382,0.0,0.374,11.956,0.263,18.538,0.044,1.114,5.724,1.694,0.0,0.0,0.533,7,u7_s38
focused_work,2026-01-11T16:10:33.843234,175.166,1.689,35.283,0.007,0.204,0.044,0.038,194.8,2602.08,28.225,18.178,36.132,18.966,0.0,5.083,0.031,0.316,7.408,0.452,12.698,0.023,1.541,1.952,0.0,0.0,1.771,0.32,7,u7_s38
task_execution,2026-01-11T16:10:33.844235,130.063,0.949,26.829,0.017,0.128,0.104,0.114,1123.073,2603.576,47.405,11.727,20.846,30.487,0.07,49.553,0.138,0.637,7.639,0.602,10.719,0.076,2.49,0.363,1.154,0.0,2.737,0.432,7,u7_s38
unproductive,2026-01-11T16:10:33.844235,75.265,0.086,4.652,0.126,0.091,0.484,0.062,633.039,11472.551,121.591,70.657,35.494,4.272,0.206,42.193,0.055,0.397,6.505,0.24,34.918,0.081,2.543,14.098,2.488,3.912,4.055,0.302,7,u7_s38
unproductive,2026-01-11T16:10:33.844235,48.361,0.161,3.467,0.114,0.025,0.284,0.263,736.888,13062.25,141.701,69.7,60.241,64.054,0.218,5.737,0.082,0.0,2.92,0.363,12.46,0.134,2.153,10.632,7.296,2.74,4.67,0.228,7,u7_s38
focused_work,2026-01-11T16:10:33.844235,146.107,1.656,28.818,0.004,0.404,0.053,0.015,286.827,4928.913,83.762,13.041,25.59,16.505,0.103,17.303,0.034,0.288,4.67,0.307,12.512,0.056,1.172,2.434,1.052,0.171,0.749,0.498,7,u7_s38
focused_work,2026-01-11T16:10:33.844235,118.088,1.534,26.713,0.008,0.272,0.04,0.043,570.094,6454.721,69.865,0.341,9.398,29.897,0.086,15.162,0.101,0.456,13.122,0.569,15.02,0.025,1.31,5.375,0.758,0.0,0.627,0.476,7,u7_s38
focused_work,2026-01-11T16:10:33.845234,193.045,2.026,12.756,0.0,0.28,0.074,0.061,315.932,3839.128,26.655,15.688,11.248,25.244,0.0,31.436,0.1,0.241,15.303,0.643,11.766,0.035,0.527,1.489,0.0,0.128,0.808,0.437,7,u7_s38
task_execution,2026-01-11T16:10:33.845234,140.4,0.395,25.734,0.052,0.223,0.163,0.001,799.794,6204.193,91.299,0.0,52.559,42.644,0.144,24.302,0.075,0.148,4.162,0.372,22.583,0.043,0.415,6.224,2.228,1.579,2.229,0.546,7,u7_s39
task_execution,2026-01-11T16:10:33.845234,91.238,0.439,26.529,0.044,0.412,0.201,0.122,784.237,7440.511,103.041,5.28,11.877,35.233,0.139,45.057,0.049,0.658,6.299,0.478,0.0,0.128,0.985,8.552,0.561,0.207,2.5,0.566,7,u7_s39
task_execution,2026-01-11T16:10:33.845234,113.732,0.305,27.757,0.029,0.152,0.166,0.053,852.746,7979.322,75.594,4.097,25.904,16.054,0.138,27.728,0.005,0.696,5.908,0.551,0.0,0.039,1.719,4.327,3.5,0.41,1.628,0.433,7,u7_s39
task_execution,2026-01-11T16:10:33.845234,98.937,0.306,21.74,0.021,0.15,0.141,0.091,796.909,4358.149,138.263,19.14,49.277,18.14,0.066,26.044,0.168,1.054,7.218,0.575,7.835,0.083,0.263,4.127,3.827,1.311,1.694,0.546,7,u7_s39
task_execution,2026-01-11T16:10:33.845234,117.197,0.739,19.949,0.011,0.213,0.138,0.045,677.053,161.54,0.0,13.031,44.525,8.659,0.028,26.579,0.092,0.481,5.937,0.487,0.084,0.036,1.235,6.735,3.231,1.026,1.402,0.544,7,u7_s39
task_execution,2026-01-11T16:10:33.845234,185.658,0.541,25.474,0.063,0.302,0.131,0.11,761.903,4155.112,80.382,17.628,48.737,29.013,0.141,22.225,0.116,0.933,2.966,0.569,13.343,0.073,0.499,7.871,4.359,1.188,3.864,0.416,7,u7_s39
task_execution,2026-01-11T16:10:33.845234,49.323,0.646,28.337,0.005,0.178,0.126,0.135,971.501,4332.996,0.0,23.408,50.037,15.598,0.064,0.324,0.144,0.404,7.106,0.629,2.841,0.046,0.084,7.225,1.233,0.208,0.0,0.58,7,u7_s39
task_execution,2026-01-11T16:10:33.846738,167.595,0.615,22.342,0.021,0.182,0.156,0.053,664.949,4291.184,15.826,6.487,41.926,38.216,0.231,20.926,0.139,0.685,10.184,0.53,13.095,0.105,0.947,3.021,2.667,1.463,3.737,0.569,7,u7_s39
task_execution,2026-01-11T16:10:33.846738,154.283,0.484,21.725,0.046,0.332,0.137,0.092,624.902,0.0,51.2,24.679,33.126,40.238,0.205,23.136,0.092,0.675,9.449,0.479,0.0,0.079,0.393,0.026,2.788,1.874,2.816,0.554,7,u7_s39
research_reading,2026-01-11T16:10:33.846738,0.0,0.084,3.294,0.073,0.128,0.0,0.0,427.046,8535.247,14.737,20.705,12.703,23.945,0.239,6.603,0.07,0.332,10.106,0.174,26.186,0.423,3.288,13.012,0.595,0.216,0.775,0.536,7,u7_s39
task_execution,2026-01-11T16:10:33.846738,120.575,0.682,29.537,0.058,0.209,0.12,0.084,792.917,5261.437,31.939,21.861,28.361,12.672,0.107,31.802,0.118,0.882,1.611,0.413,3.732,0.059,2.376,3.763,1.048,1.567,1.936,0.356,7,u7_s39
task_execution,2026-01-11T16:10:33.846738,96.871,1.201,34.268,0.036,0.29,0.06,0.074,525.403,6329.965,32.079,10.246,40.425,22.017,0.135,23.358,0.171,1.158,5.746,0.615,6.326,0.1,1.314,8.343,2.842,1.621,1.029,0.502,7,u7_s39
task_execution,2026-01-11T16:10:33.847741,132.467,0.696,18.25,0.008,0.251,0.139,0.095,560.078,4497.562,23.469,10.248,24.218,25.55,0.0,17.63,0.101,0.537,4.412,0.637,10.284,0.1,1.72,5.532,3.183,1.252,1.895,0.593,7,u7_s39
task_execution,2026-01-11T16:10:33.847741,143.902,0.932,18.863,0.025,0.268,0.133,0.068,553.577,4810.504,74.004,21.427,35.661,47.158,0.251,38.121,0.101,0.903,4.678,0.501,12.366,0.0,0.945,4.219,0.0,0.395,2.206,0.403,7,u7_s39
focused_work,2026-01-11T16:10:33.847741,92.78,1.524,24.191,0.013,0.12,0.05,0.022,411.609,3208.909,24.172,15.472,12.287,4.2,0.006,19.083,0.106,0.546,6.932,0.497,8.922,0.09,0.407,4.023,0.0,0.259,0.891,0.407,7,u7_s39
focused_work,2026-01-11T16:10:33.847741,80.158,1.482,24.888,0.02,0.408,0.042,0.037,330.668,1060.876,50.176,17.398,11.302,16.256,0.0,11.851,0.06,0.046,3.951,0.547,11.029,0.006,0.911,1.962,0.0,0.0,0.361,0.331,7,u7_s39
unproductive,2026-01-11T16:10:33.847741,10.476,0.135,7.17,0.068,0.097,0.29,0.191,802.352,13307.458,49.842,34.943,61.734,14.115,0.177,36.137,0.077,0.515,4.353,0.29,20.447,0.073,2.158,0.448,5.742,3.788,4.642,0.243,7,u7_s39
unproductive,2026-01-11T16:10:33.847741,33.818,0.127,16.634,0.107,0.069,0.535,0.183,486.48,9860.145,56.215,35.44,48.132,61.879,0.278,14.573,0.142,0.669,4.605,0.088,7.803,0.0,2.014,6.511,7.379,1.252,1.656,0.22,7,u7_s39
unproductive,2026-01-11T16:10:33.848741,42.415,0.033,1.067,0.082,0.0,0.124,0.188,467.111,9997.704,163.038,69.609,42.31,22.691,0.099,12.333,0.118,0.655,2.387,0.047,7.356,0.075,3.827,4.757,5.625,0.0,3.113,0.248,7,u7_s39
task_execution,2026-01-11T16:10:33.848741,129.588,0.472,24.921,0.0,0.152,0.149,0.08,560.35,4238.765,0.0,9.002,36.219,28.621,0.202,22.723,0.116,0.811,3.629,0.476,17.069,0.05,2.103,0.762,0.0,0.807,2.236,0.478,7,u7_s39
task_execution,2026-01-11T16:10:33.848741,92.191,0.609,26.04,0.041,0.41,0.102,0.03,629.789,2049.569,76.002,14.545,35.564,45.047,0.217,36.178,0.113,0.492,3.061,0.467,12.175,0.049,0.756,0.0,1.65,1.584,1.632,0.586,7,u7_s40
research_reading,2026-01-11T16:10:33.848741,29.627,0.228,9.217,0.04,0.046,0.262,0.157,206.117,5254.51,54.865,16.193,14.978,34.18,0.325,11.496,0.013,0.267,16.185,0.412,53.634,0.428,4.452,8.371,0.0,0.0,0.0,0.541,7,u7_s40
unproductive,2026-01-11T16:10:33.849744,0.0,0.154,10.374,0.071,0.115,0.15,0.375,530.285,9824.749,133.894,55.595,47.482,27.55,0.249,16.76,0.102,0.27,2.997,0.037,20.684,0.111,1.202,6.025,7.765,0.967,2.875,0.246,7,u7_s40
research_reading,2026-01-11T16:10:33.849744,11.17,0.149,1.991,0.065,0.05,0.337,0.142,398.4,7150.626,5.842,23.682,20.408,34.417,0.31,13.576,0.072,0.307,17.21,0.609,13.866,0.304,2.35,0.349,0.0,0.777,0.0,0.615,7,u7_s40
task_execution,2026-01-11T16:10:33.849744,91.092,0.555,23.213,0.0,0.157,0.126,0.033,763.429,5837.332,110.784,23.576,41.594,55.909,0.137,34.922,0.121,0.323,6.068,0.542,2.968,0.031,1.214,0.761,5.204,1.341,1.569,0.551,7,u7_s40
focused_work,2026-01-11T16:10:33.849744,81.772,1.453,23.502,0.0,0.346,0.07,0.0,235.956,5723.132,39.911,9.396,35.67,41.379,0.016,26.339,0.111,0.0,5.138,0.49,8.154,0.075,1.482,2.114,0.241,0.0,0.906,0.534,7,u7_s40
focused_work,2026-01-11T16:10:33.849744,104.441,2.338,13.668,0.013,0.267,0.069,0.021,301.2,5588.583,0.0,15.116,24.48,18.649,0.138,9.891,0.015,0.027,10.528,0.315,9.223,0.041,0.29,1.566,0.0,0.0,1.154,0.289,7,u7_s40
task_execution,2026-01-11T16:10:33.850742,115.022,0.768,11.75,0.0,0.153,0.109,0.046,740.76,4805.785,77.27,7.271,26.816,33.999,0.283,16.376,0.102,0.486,2.548,0.557,22.351,0.089,0.799,9.588,2.929,1.153,1.861,0.512,7,u7_s40
task_execution,2026-01-11T16:10:33.850742,122.221,0.475,26.032,0.043,0.285,0.212,0.041,976.313,1833.749,78.427,28.032,35.089,12.198,0.007,22.318,0.174,0.235,5.117,0.528,0.102,0.122,1.407,6.062,5.879,1.671,3.479,0.372,7,u7_s40
task_execution,2026-01-11T16:10:33.850742,122.212,1.213,28.434,0.036,0.269,0.156,0.03,934.811,0.0,81.348,17.93,36.163,42.865,0.106,26.069,0.115,0.539,5.57,0.376,3.734,0.094,1.451,0.0,3.243,1.947,0.847,0.529,7,u7_s40
task_execution,2026-01-11T16:10:33.850742,156.273,0.914,25.681,0.01,0.299,0.143,0.0,840.32,8096.647,58.026,11.228,13.334,15.055,0.103,21.703,0.192,0.533,1.717,0.54,3.301,0.081,0.722,0.838,0.0,0.856,3.579,0.44,7,u7_s40
focused_work,2026-01-11T16:10:33.850742,135.156,1.934,25.305,0.01,0.416,0.066,0.061,408.0,3970.893,76.676,16.044,11.421,28.839,0.0,22.313,0.106,0.75,8.207,0.464,8.064,0.058,0.688,2.371,0.706,0.188,0.66,0.636,7,u7_s40
focused_work,2026-01-11T16:10:33.851742,114.944,1.938,32.455,0.008,0.401,0.053,0.032,287.63,7093.183,87.973,15.203,17.866,29.656,0.16,21.371,0.085,0.228,6.62,0.656,5.625,0.083,0.627,2.207,0.0,0.096,1.135,0.335,7,u7_s40
task_execution,2026-01-11T16:10:33.851742,58.531,0.662,29.764,0.029,0.298,0.14,0.078,493.678,5556.16,115.85,21.635,36.506,53.133,0.092,38.953,0.13,0.916,4.024,0.542,31.174,0.136,0.961,2.567,4.586,0.281,1.735,0.462,7,u7_s40
unproductive,2026-01-11T16:10:33.851742,28.337,0.124,8.055,0.035,0.022,0.43,0.282,435.131,16324.208,100.565,62.735,63.511,45.275,0.324,21.588,0.086,0.279,5.277,0.131,17.359,0.148,1.743,9.644,6.309,2.107,3.366,0.264,7,u7_s40
research_reading,2026-01-11T16:10:33.851742,48.612,0.035,1.585,0.069,0.117,0.345,0.203,366.101,2797.852,49.625,16.659,0.0,33.792,0.288,0.22,0.024,0.654,10.624,0.639,38.942,0.239,3.467,5.845,1.088,0.417,1.856,0.593,7,u7_s40
research_reading,2026-01-11T16:10:33.851742,31.329,0.079,7.121,0.027,0.093,0.0,0.209,419.757,7994.653,45.849,13.787,15.489,42.754,0.464,8.936,0.098,0.501,8.476,0.117,51.35,0.275,3.621,3.629,0.227,0.808,0.0,0.47,7,u7_s40
research_reading,2026-01-11T16:10:33.851742,0.0,0.0,5.725,0.092,0.156,0.157,0.137,558.702,9310.233,68.917,12.756,10.225,56.993,0.253,12.135,0.105,0.453,18.122,0.41,53.535,0.232,2.901,12.084,0.0,0.278,0.0,0.624,7,u7_s40
research_reading,2026-01-11T16:10:33.852742,17.313,0.116,9.994,0.067,0.061,0.183,0.241,560.295,13920.631,28.741,29.34,4.141,25.988,0.351,9.922,0.029,0.363,6.983,0.653,38.53,0.377,3.537,4.807,1.523,0.139,0.082,0.596,7,u7_s40
research_reading,2026-01-11T16:10:33.852742,22.212,0.215,10.771,0.024,0.061,0.205,0.038,819.805,3164.005,66.474,18.553,0.0,25.648,0.356,8.11,0.073,0.175,7.883,0.492,22.031,0.247,3.406,6.889,0.609,0.0,0.592,0.425,7,u7_s40
task_execution,2026-01-11T16:10:33.852742,131.847,0.781,30.176,0.027,0.232,0.158,0.0,1164.413,4320.865,107.171,4.737,42.072,40.35,0.173,11.853,0.133,1.06,7.98,0.495,8.911,0.066,1.276,0.0,0.528,2.738,1.852,0.319,7,u7_s41
focused_work,2026-01-11T16:10:33.852742,196.26,1.078,27.653,0.0,0.367,0.042,0.047,499.964,3723.983,45.159,10.297,22.703,28.55,0.042,23.317,0.068,0.418,0.0,0.303,8.267,0.039,0.496,4.38,1.032,0.313,0.709,0.352,7,u7_s41
focused_work,2026-01-11T16:10:33.852742,174.779,2.18,41.609,0.001,0.358,0.069,0.031,385.448,1036.165,36.583,3.084,11.268,0.636,0.0,11.257,0.074,0.754,9.234,0.332,7.54,0.085,0.569,0.186,0.0,0.132,1.557,0.482,7,u7_s41
unproductive,2026-01-11T16:10:33.853742,49.605,0.039,5.902,0.099,0.099,0.765,0.227,762.755,11973.148,73.323,56.384,62.484,49.829,0.137,21.861,0.109,1.095,4.609,0.105,24.529,0.142,1.207,4.468,1.418,2.697,2.585,0.342,7,u7_s41
unproductive,2026-01-11T16:10:33.853742,46.392,0.0,1.289,0.096,0.07,0.156,0.147,593.236,17739.418,154.681,44.836,48.42,0.0,0.202,17.345,0.075,1.106,3.463,0.231,8.278,0.112,0.0,9.305,7.011,2.043,4.651,0.068,7,u7_s41
